Description,PromoCode,DistributorLegacyNumber,OrderHeaderLegacyNumber,CreatedDate
PlanDeLealtadDIB,PlanDeLealtadDIB,1605957,443421157937,Wed Jun 24 2020 13:53:26 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1617308,443422186621,Wed Jun 24 2020 13:55:19 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1607310,443423165905,Wed Jun 24 2020 13:57:13 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701183,443425208756,Wed Jun 24 2020 14:04:29 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707285,443427224445,Wed Jun 24 2020 14:10:06 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1427364,44342980842,Wed Jun 24 2020 14:12:24 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1601725,443430150207,Wed Jun 24 2020 14:15:41 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703451,443431214711,Wed Jun 24 2020 14:15:42 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707343,443432224733,Wed Jun 24 2020 14:22:52 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1352948,443433180348,Wed Jun 24 2020 14:28:38 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707850,443434225241,Wed Jun 24 2020 14:31:22 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1700652,443435208137,Wed Jun 24 2020 14:32:20 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1700652,443437208137,Wed Jun 24 2020 14:37:36 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,23941,44343832956,Wed Jun 24 2020 14:38:48 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1600304,443439141593,Wed Jun 24 2020 14:41:04 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706492,443440221635,Wed Jun 24 2020 14:41:39 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1449867,443441130730,Wed Jun 24 2020 14:42:29 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1348645,443442186156,Wed Jun 24 2020 14:44:19 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1375551,443443204398,Wed Jun 24 2020 14:45:09 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708448,443444226116,Wed Jun 24 2020 14:48:19 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707929,443445225597,Wed Jun 24 2020 14:49:25 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707006,443446222259,Wed Jun 24 2020 14:50:18 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1616273,443447184491,Wed Jun 24 2020 14:50:58 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705645,443448218736,Wed Jun 24 2020 14:51:24 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1612294,443449171661,Wed Jun 24 2020 14:54:03 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1442164,443451105316,Wed Jun 24 2020 15:02:00 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1596403,443452139487,Wed Jun 24 2020 15:09:58 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708404,443454226072,Wed Jun 24 2020 15:14:27 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1615701,443455173993,Wed Jun 24 2020 15:16:13 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707387,443456224777,Wed Jun 24 2020 15:16:33 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708402,443457226070,Wed Jun 24 2020 15:17:11 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1380406,443458206799,Wed Jun 24 2020 15:17:40 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1607592,443459166552,Wed Jun 24 2020 15:17:59 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1377655,443460205416,Wed Jun 24 2020 15:20:45 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1706679,443461221823,Wed Jun 24 2020 15:21:25 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1706366,443462221508,Wed Jun 24 2020 15:22:39 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707215,443463224313,Wed Jun 24 2020 15:23:10 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1591019,443464123703,Wed Jun 24 2020 15:23:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1614864,443466176163,Wed Jun 24 2020 15:25:53 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1609519,443467160071,Wed Jun 24 2020 15:26:14 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1615701,443468173993,Wed Jun 24 2020 15:26:46 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1348629,443469186142,Wed Jun 24 2020 15:31:53 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611070,443470163454,Wed Jun 24 2020 15:32:13 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707659,443471225050,Wed Jun 24 2020 15:32:31 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1405836,44347237799,Wed Jun 24 2020 15:39:19 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706064,443473221205,Wed Jun 24 2020 15:40:36 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1703713,443474214973,Wed Jun 24 2020 15:42:45 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1608096,443475167425,Wed Jun 24 2020 15:43:41 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708199,443476225867,Wed Jun 24 2020 15:44:34 GMT-0500 (GMT-05:00)
,PlanDeLealtadBL,703845,44347874404,Wed Jun 24 2020 15:48:29 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706709,443479221855,Wed Jun 24 2020 15:55:57 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1602858,443480152360,Wed Jun 24 2020 16:01:17 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703663,443481214923,Wed Jun 24 2020 16:02:41 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1392220,44348323103,Wed Jun 24 2020 16:09:54 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1373985,443484203632,Wed Jun 24 2020 16:10:45 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1590807,443485123503,Wed Jun 24 2020 16:12:52 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,20042,44348731544,Wed Jun 24 2020 16:13:47 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1378469,443489205848,Wed Jun 24 2020 16:17:03 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1449377,443490129532,Wed Jun 24 2020 16:19:53 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703663,443491214923,Wed Jun 24 2020 16:21:27 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1356139,443492188651,Wed Jun 24 2020 16:22:19 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1366750,443493184249,Wed Jun 24 2020 16:24:34 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611958,443494170959,Wed Jun 24 2020 16:26:25 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1325982,443496140886,Wed Jun 24 2020 16:34:08 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706827,443498222079,Wed Jun 24 2020 16:36:33 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1393669,44350023299,Wed Jun 24 2020 16:37:19 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1388833,44350120781,Wed Jun 24 2020 16:39:48 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1708458,443502226126,Wed Jun 24 2020 16:39:55 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1388832,44350320780,Wed Jun 24 2020 16:42:09 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708333,443504226001,Wed Jun 24 2020 16:44:17 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701734,443505212994,Wed Jun 24 2020 16:46:11 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707184,443506222440,Wed Jun 24 2020 16:47:20 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707374,443508224764,Wed Jun 24 2020 16:49:30 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,60558,44350749848,Wed Jun 24 2020 16:49:31 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1609740,443509160660,Wed Jun 24 2020 16:52:35 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706886,443510222139,Wed Jun 24 2020 16:53:49 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1607081,443512165678,Wed Jun 24 2020 16:57:10 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1613344,443513173445,Wed Jun 24 2020 16:58:36 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1596886,443515136016,Wed Jun 24 2020 17:04:43 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708097,443517225765,Wed Jun 24 2020 17:10:15 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708233,443518225901,Wed Jun 24 2020 17:15:47 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1597842,443519147311,Wed Jun 24 2020 17:17:34 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707194,443520222450,Wed Jun 24 2020 17:18:14 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1615246,443522176911,Wed Jun 24 2020 17:19:30 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,35038,44352335408,Wed Jun 24 2020 17:20:48 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707867,443524225258,Wed Jun 24 2020 17:21:06 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708196,443525225864,Wed Jun 24 2020 17:23:13 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707194,443526222450,Wed Jun 24 2020 17:26:16 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708175,443527225843,Wed Jun 24 2020 17:30:04 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1441073,443528103658,Wed Jun 24 2020 17:30:55 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1590829,443529123525,Wed Jun 24 2020 17:34:20 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1354040,443530181263,Wed Jun 24 2020 17:39:34 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703167,443532214427,Wed Jun 24 2020 17:44:06 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1614936,443533176604,Wed Jun 24 2020 17:50:52 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708463,443534226131,Wed Jun 24 2020 17:51:02 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1443618,443535113679,Wed Jun 24 2020 17:58:17 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708462,443536226130,Wed Jun 24 2020 17:58:21 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708457,443537226125,Wed Jun 24 2020 18:00:37 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1595237,443538136958,Wed Jun 24 2020 18:04:58 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701741,443539213001,Wed Jun 24 2020 18:09:18 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701741,443540213001,Wed Jun 24 2020 18:13:03 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1450051,443541120728,Wed Jun 24 2020 18:13:10 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706538,443542221682,Wed Jun 24 2020 18:13:22 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1307013,443543106913,Wed Jun 24 2020 18:14:14 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705969,443545221110,Wed Jun 24 2020 18:15:57 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1599640,443546140594,Wed Jun 24 2020 18:19:37 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708464,443547226132,Wed Jun 24 2020 18:22:11 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706810,443548221956,Wed Jun 24 2020 18:23:17 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1703814,443550215074,Wed Jun 24 2020 18:27:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708465,443551226133,Wed Jun 24 2020 18:28:00 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701669,443552212929,Wed Jun 24 2020 18:29:00 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708464,443553226132,Wed Jun 24 2020 18:31:27 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1318295,443554134368,Wed Jun 24 2020 18:31:52 GMT-0500 (GMT-05:00)
,PlanDeLealtadPisa ,407564,44355562532,Wed Jun 24 2020 18:32:59 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,16085,44355632615,Wed Jun 24 2020 18:33:48 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707733,443557225124,Wed Jun 24 2020 18:39:03 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706827,443558222079,Wed Jun 24 2020 18:39:50 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705308,443559218399,Wed Jun 24 2020 18:43:19 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708377,443560226045,Wed Jun 24 2020 18:44:41 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1448237,443562127321,Wed Jun 24 2020 18:48:16 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1701711,443563212971,Wed Jun 24 2020 18:49:49 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1602425,443564151595,Wed Jun 24 2020 18:52:34 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1708466,443565226134,Wed Jun 24 2020 18:54:32 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706485,443566221628,Wed Jun 24 2020 18:55:03 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706768,443567221914,Wed Jun 24 2020 18:55:42 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611958,443568170959,Wed Jun 24 2020 18:56:49 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706541,443569221685,Wed Jun 24 2020 18:57:45 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1706853,443570222105,Wed Jun 24 2020 19:00:33 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1325441,443571140134,Wed Jun 24 2020 19:01:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705487,443572218578,Wed Jun 24 2020 19:06:11 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1595463,443573137154,Wed Jun 24 2020 19:15:25 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707705,443575225096,Wed Jun 24 2020 19:23:27 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706220,443576221361,Wed Jun 24 2020 19:40:20 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707770,443577225161,Wed Jun 24 2020 19:42:14 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707542,443579224932,Wed Jun 24 2020 19:59:41 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1705975,443583221116,Thu Jun 25 2020 08:35:41 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706822,443584221968,Thu Jun 25 2020 08:41:03 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706676,443586221820,Thu Jun 25 2020 08:44:20 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1590978,443587123665,Thu Jun 25 2020 08:44:32 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708449,443588226117,Thu Jun 25 2020 08:47:48 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1349880,443589187924,Thu Jun 25 2020 08:49:58 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1615767,443590174059,Thu Jun 25 2020 08:58:33 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1603092,443591152589,Thu Jun 25 2020 09:05:16 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1429076,44359290020,Thu Jun 25 2020 09:05:42 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1616857,443593185802,Thu Jun 25 2020 09:18:55 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707189,443594222445,Thu Jun 25 2020 09:23:41 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704284,443597215544,Thu Jun 25 2020 09:54:59 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1346292,443598176540,Thu Jun 25 2020 09:57:27 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707631,443599225022,Thu Jun 25 2020 10:01:01 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707633,443601225024,Thu Jun 25 2020 10:07:53 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707423,443602224813,Thu Jun 25 2020 10:10:11 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707256,443603224416,Thu Jun 25 2020 10:10:27 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,34403,44360435333,Thu Jun 25 2020 10:11:48 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1607815,443605166775,Thu Jun 25 2020 10:13:38 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611868,443606170500,Thu Jun 25 2020 10:13:47 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1613876,443607164461,Thu Jun 25 2020 10:19:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611351,443608169618,Thu Jun 25 2020 10:19:50 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1408900,44361151392,Thu Jun 25 2020 10:21:53 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704217,443612215477,Thu Jun 25 2020 10:23:29 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1341975,443613170691,Thu Jun 25 2020 10:24:36 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708475,443614226143,Thu Jun 25 2020 10:26:23 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707226,443615224324,Thu Jun 25 2020 10:26:38 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707311,443616224471,Thu Jun 25 2020 10:27:37 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1380528,443617206847,Thu Jun 25 2020 10:28:12 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,59373,44361849691,Thu Jun 25 2020 10:28:38 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707019,443620222272,Thu Jun 25 2020 10:31:20 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1591905,443621131087,Thu Jun 25 2020 10:32:35 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707104,443622222360,Thu Jun 25 2020 10:36:39 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707536,443623224926,Thu Jun 25 2020 10:38:01 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707339,443624224499,Thu Jun 25 2020 10:39:32 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1611430,443626169694,Thu Jun 25 2020 10:41:23 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1708470,443627226138,Thu Jun 25 2020 10:43:07 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706993,443629222246,Thu Jun 25 2020 10:45:27 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705653,443630218744,Thu Jun 25 2020 10:45:55 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1608813,443631168870,Thu Jun 25 2020 10:48:21 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706995,443632222248,Thu Jun 25 2020 10:49:30 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1408900,44363351392,Thu Jun 25 2020 10:50:14 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1705529,443634218620,Thu Jun 25 2020 10:50:44 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708088,443635225756,Thu Jun 25 2020 10:53:15 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708081,443637225749,Thu Jun 25 2020 10:56:50 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708164,443640225832,Thu Jun 25 2020 10:59:33 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1447422,443641120381,Thu Jun 25 2020 10:59:36 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1700448,443642207933,Thu Jun 25 2020 10:59:42 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1706980,443645222233,Thu Jun 25 2020 11:04:19 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,32982,44364636446,Thu Jun 25 2020 11:08:26 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1705913,443647219004,Thu Jun 25 2020 11:09:47 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1700173,443649207658,Thu Jun 25 2020 11:10:57 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707946,443650225614,Thu Jun 25 2020 11:14:40 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1430084,44365192126,Thu Jun 25 2020 11:14:43 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707633,443652225024,Thu Jun 25 2020 11:15:28 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708429,443654226097,Thu Jun 25 2020 11:23:08 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1704452,443653215712,Thu Jun 25 2020 11:23:55 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708047,443656225715,Thu Jun 25 2020 11:25:34 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1403523,44365734002,Thu Jun 25 2020 11:26:34 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1707828,443655225219,Thu Jun 25 2020 11:26:56 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1421006,44365863184,Thu Jun 25 2020 11:27:16 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1444037,443659114452,Thu Jun 25 2020 11:29:38 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1708206,443660225874,Thu Jun 25 2020 11:29:59 GMT-0500 (GMT-05:00)
PlanDeLealtadCP,PlanDeLealtadCP,1703026,443661214286,Thu Jun 25 2020 11:30:32 GMT-0500 (GMT-05:00)
PlanDeLealtadDIB,PlanDeLealtadDIB,1428759,44366289338,Thu Jun 25 2020 11:31:16 GMT-0500 (GMT-05:00)
